timestamp,open,high,low,close,volume,trades
2021-02-25,199.5413,207.2116,198.8201,206.4654,617410,9231
2021-02-26,204.5352,214.0531,202.1589,211.5948,917311,8984
2021-02-27,212.0063,212.5395,208.178,208.7029,947766,8227
2021-02-28,210.4303,211.7033,209.4128,210.6845,821593,10090
2021-03-01,210.5377,212.9098,208.9804,211.3466,428983,9781
2021-03-02,210.9118,215.0682,210.7236,214.8764,989092,6483
2021-03-03,214.9208,215.8729,208.0407,208.9665,1292939,9422
2021-03-04,208.6868,211.4781,206.9197,209.7024,364199,6622
2021-03-05,210.1556,212.8746,209.1678,211.8787,790726,7529
2021-03-06,210.9288,212.7048,201.194,202.9024,889791,3634
2021-03-07,201.8488,205.1415,193.2847,196.49,630646,8372
2021-03-08,196.7977,197.9913,186.0327,187.1679,1143414,9798
2021-03-09,186.0876,189.3475,181.1904,184.4211,886495,9748
2021-03-10,184.0376,186.807,182.297,185.0568,1182956,8280
2021-03-11,184.1295,189.7544,182.744,188.3373,563844,6816
2021-03-12,188.8229,190.6704,184.9148,186.7419,1161519,8600
2021-03-13,186.0134,192.96,183.5384,190.4262,642617,10000
2021-03-14,192.1683,192.9556,183.0406,183.7936,1218161,15654
2021-03-15,182.383,185.8118,173.0243,176.3395,1216901,7318
2021-03-16,176.7251,177.0523,174.0957,174.4187,1129495,11092
2021-03-17,173.5882,175.0644,172.413,173.8872,774596,10533
2021-03-18,174.2795,176.3421,170.0289,172.0653,651089,11589
2021-03-19,172.6982,175.7753,161.1525,164.076,510629,6504
2021-03-20,164.6679,166.3971,160.4957,162.199,1230925,13895
2021-03-21,162.4291,164.0337,155.3475,156.8975,749420,11246
2021-03-22,156.8669,157.8434,156.2113,157.1865,396154,4839
2021-03-23,156.1801,156.9433,155.8842,156.6465,1311790,9049
2021-03-24,157.3811,157.4008,152.5621,152.5811,1861444,10970
2021-03-25,152.4493,153.6261,148.6001,149.7561,1137685,9222
2021-03-26,148.3649,149.2599,144.7264,145.6048,1090592,11730
2021-03-27,145.8724,146.0885,143.8401,144.0535,740970,7280
2021-03-28,145.088,145.4335,144.658,145.0033,1019734,8289
2021-03-29,145.4857,148.3099,138.4916,141.2332,742366,7955
2021-03-30,141.6898,141.9953,140.7924,141.0967,739268,10459
2021-03-31,140.4503,142.354,136.6654,138.5433,1354665,12041
2021-04-01,138.9271,140.1242,134.2877,135.4549,1009407,5742
2021-04-02,134.3974,136.4179,131.9682,133.9825,905346,9103
2021-04-03,133.7895,135.6874,128.6612,130.5126,256796,8837
2021-04-04,129.7249,131.1199,126.8,128.1783,1504608,10632
2021-04-05,128.9072,129.3436,124.1545,124.5763,724389,9055
2021-04-06,125.2619,128.7672,123.9324,127.4149,1164730,11546
2021-04-07,127.4147,128.9206,124.9019,126.3957,1143648,14890
2021-04-08,126.1673,126.6927,123.4145,123.9307,988902,7979
2021-04-09,125.3683,125.6142,123.077,123.3189,734388,5574
2021-04-10,123.9996,124.5888,121.5158,122.0959,1000568,8824
2021-04-11,122.6055,123.7259,119.5951,120.698,541741,10888
2021-04-12,121.5426,123.1739,119.2687,120.8913,593123,7667
2021-04-13,121.9771,122.8383,120.5046,121.3615,929709,7595
2021-04-14,120.7761,122.7429,117.5183,119.4638,920834,12785
2021-04-15,119.3819,120.002,116.9291,117.5396,901122,10362
2021-04-16,117.1907,117.3848,116.0116,116.204,1023958,5862
2021-04-17,115.6348,116.9685,110.0668,111.3511,496087,3892
2021-04-18,110.9563,113.1236,105.9142,108.0242,849013,9600
2021-04-19,108.095,109.6407,108.0113,109.5558,643414,11118
2021-04-20,108.6341,112.7558,107.5217,111.6128,925092,7696
2021-04-21,111.2064,113.6141,108.0845,110.4764,1359694,12223
2021-04-22,111.0873,111.7138,110.1659,110.7907,760269,8957
2021-04-23,110.8677,112.6161,108.928,110.6733,763460,8669
2021-04-24,111.7649,117.0126,110.2158,115.413,1152055,13738
2021-04-25,115.1796,117.3993,114.6136,116.8252,1182285,11302
2021-04-26,117.0799,120.0446,113.0279,115.9644,1205115,11277
2021-04-27,117.1512,117.9419,112.8242,113.5909,880189,13384
2021-04-28,113.2784,113.445,109.9226,110.0845,1256380,11697
2021-04-29,109.7916,110.6009,109.1247,109.9333,983296,10768
2021-04-30,108.957,110.1163,106.9326,108.0825,1077861,13158
2021-05-01,108.6777,109.1847,104.6046,105.0949,1406088,13074
2021-05-02,106.289,107.234,102.628,103.5486,1172612,8310
2021-05-03,103.7001,103.8511,101.1452,101.2926,822204,9392
2021-05-04,101.6448,104.9776,100.485,103.7933,974490,8262
2021-05-05,103.5786,105.4905,103.0839,104.989,625397,7871
2021-05-06,103.4512,106.7994,101.3274,104.6509,1329433,10894
2021-05-07,104.0379,108.8027,102.2737,106.9885,1569280,13159
2021-05-08,107.0823,108.5137,105.4227,106.851,881570,9671
2021-05-09,106.7342,106.8318,104.9193,105.0153,978009,9994
2021-05-10,104.6388,108.939,103.2947,107.5573,1298647,7281
2021-05-11,108.3029,108.6896,107.9756,108.3621,224826,5401
2021-05-12,107.8146,108.3701,105.6747,106.2219,1459379,13626
2021-05-13,105.3734,106.0651,105.0288,105.7194,940585,10695
2021-05-14,105.9898,108.0408,101.9541,103.966,1247326,11140
2021-05-15,103.7806,105.0059,100.1291,101.3254,812721,9154
2021-05-16,101.0711,104.3432,99.684,102.9305,1097148,10363
2021-05-17,102.6559,107.7037,101.4027,106.4047,739469,12121
2021-05-18,106.636,107.143,103.222,103.7151,770071,9699
2021-05-19,102.5655,105.306,102.0499,104.7792,258416,4360
2021-05-20,104.4744,105.7008,102.3642,103.5801,948764,13879
2021-05-21,103.0357,104.5786,101.1855,102.7237,1566469,12625
2021-05-22,103.8001,105.4552,100.0769,101.6984,1209879,9424
2021-05-23,101.6169,101.9531,99.8656,100.1971,1435545,13936
2021-05-24,100.8868,101.2027,100.1069,100.4213,1211506,13990
2021-05-25,100.4034,100.937,98.511,99.0374,535200,8369
2021-05-26,98.1262,99.7488,98.0945,99.7167,1204720,11269
2021-05-27,99.0689,100.0632,98.8383,99.8308,773536,4487
2021-05-28,100.3092,100.361,99.5653,99.6167,1074695,12522
2021-05-29,100.067,100.3647,97.8831,98.1752,1394716,12615
2021-05-30,97.5518,97.8317,97.1047,97.3842,751383,7480
2021-05-31,96.865,101.1765,94.8069,99.0715,1403478,15858
2021-06-01,99.1067,101.6359,97.8248,100.338,797406,7150
2021-06-02,100.1392,101.2091,97.7694,98.8252,1187434,15544
2021-06-03,99.4475,100.5876,98.2441,99.3835,715383,10591
2021-06-04,99.2705,102.0426,98.4525,101.2087,785947,13029
2021-06-05,101.6045,102.4081,97.6138,98.392,766047,10994
2021-06-06,98.1878,99.8918,98.1543,99.8578,1040159,9842
2021-06-07,100.2037,100.9399,98.3187,99.0463,706237,7962
2021-06-08,99.4894,102.0049,98.1235,100.6235,1111417,6600
2021-06-09,101.5783,102.5411,98.7023,99.6468,749937,10277
2021-06-10,99.3316,99.924,96.1025,96.6792,817428,8615
2021-06-11,96.8829,97.1414,93.8954,94.1466,901984,10250
2021-06-12,94.3621,95.2458,93.8932,94.7748,945847,7749
2021-06-13,94.3905,96.8868,93.3389,95.8194,1077773,10814
2021-06-14,95.6128,96.003,94.3215,94.7079,1169153,11735
2021-06-15,94.7787,96.8478,94.4335,96.4964,1006281,5858
2021-06-16,97.5639,97.9152,93.6315,93.9699,782379,9658
2021-06-17,94.5303,95.7193,93.2902,94.4786,1220975,12285
2021-06-18,94.6386,95.6128,91.9145,92.8706,1262405,9025
2021-06-19,92.8406,92.9082,92.2635,92.3307,1026059,9829
2021-06-20,92.2921,94.1298,91.2588,93.0876,887899,9796
2021-06-21,93.3683,94.1625,91.4064,92.1905,1751703,14288
2021-06-22,92.1205,92.6784,91.6292,92.1868,1258217,13727
2021-06-23,92.5888,95.0453,92.2971,94.7468,833763,9834
2021-06-24,94.6413,95.6494,93.4034,94.409,1440450,10369
2021-06-25,94.3428,97.0405,94.0526,96.7429,846814,11938
2021-06-26,96.762,98.1514,93.9896,95.3589,607375,8598
2021-06-27,95.8417,97.3181,95.6901,97.1644,1983590,19533
2021-06-28,97.1127,101.7905,96.1459,100.787,1511859,9283
2021-06-29,100.4736,101.0591,96.1172,96.6806,1157993,12929
2021-06-30,95.561,96.8114,94.7411,95.9878,757539,4750
2021-07-01,96.3685,98.0673,96.2508,97.9478,863370,8998
2021-07-02,97.2876,99.135,96.5923,98.4315,1158236,11434
2021-07-03,97.9417,100.2404,97.7639,100.0588,347720,7095
2021-07-04,99.3213,100.3567,98.7393,99.7722,1105876,13035
2021-07-05,99.4268,102.8604,97.4692,100.8743,1033272,14250
2021-07-06,100.863,101.8363,100.5382,101.5094,998059,8364
2021-07-07,101.624,104.8615,101.6061,104.843,711506,11164
2021-07-08,104.5531,107.4461,103.5057,106.3803,854052,7706
2021-07-09,105.4383,108.6347,104.9411,108.1248,454455,4815
2021-07-10,108.0783,108.4503,107.9158,108.2875,912369,7476
2021-07-11,108.5389,109.1365,107.6982,108.2944,1100768,8733
2021-07-12,109.0001,109.639,107.7918,108.4273,877181,9900
2021-07-13,108.4316,110.712,108.0786,110.3527,951902,10183
2021-07-14,109.7922,112.0609,108.2677,110.5262,524885,5189
2021-07-15,110.0328,112.8433,109.4677,112.2667,1011211,6119
2021-07-16,112.7219,119.1902,111.6016,118.0173,1129332,8933
2021-07-17,117.2711,123.4156,115.1683,121.2417,885643,9180
2021-07-18,120.5239,122.1668,120.0419,121.6802,1082776,10324
2021-07-19,121.2725,127.2713,119.8515,125.7973,648060,9215
2021-07-20,126.0998,126.3552,125.7989,126.0542,847420,11309
2021-07-21,125.4427,125.9414,121.7784,122.2645,1378411,12651
2021-07-22,122.0748,122.8247,120.3306,121.0744,791903,10917
2021-07-23,122.0483,123.0591,116.8722,117.8483,1334117,10744
2021-07-24,117.0038,118.8437,116.3899,118.2235,1148846,13336
2021-07-25,118.0074,119.635,117.8289,119.4542,586799,9116
2021-07-26,119.3375,125.1223,118.7982,124.5593,766818,8820
2021-07-27,124.3277,127.5185,123.4221,126.5963,1096935,13791
2021-07-28,127.2269,129.0869,125.4581,127.3169,1048027,8045
2021-07-29,126.8463,132.1807,125.3344,130.6238,1292389,11947
2021-07-30,130.4956,130.8893,125.9467,126.3279,1060324,6614
2021-07-31,126.2874,128.8257,125.6101,128.1385,345613,6403
2021-08-01,128.6828,132.1934,127.7913,131.2838,1175486,9277
2021-08-02,131.0257,132.3381,127.5398,128.8302,1427576,13558
2021-08-03,129.0747,133.6197,128.3569,132.8808,963128,13153
2021-08-04,133.9536,135.4346,133.5223,134.9999,1402342,9198
2021-08-05,134.5026,137.1185,132.599,135.205,1068489,12361
2021-08-06,134.1916,138.2113,134.0684,138.0845,977994,10986
2021-08-07,138.0435,147.9704,135.4821,145.2748,1072018,9667
2021-08-08,145.084,147.59,144.596,147.0952,1296149,12405
2021-08-09,147.2219,150.1045,146.2333,149.1033,1464306,14096
2021-08-10,149.1481,149.7275,148.5689,149.1484,1378655,9227
2021-08-11,148.5722,149.1356,147.5347,148.0962,1370813,10660
2021-08-12,147.791,153.0398,146.441,151.6545,1173240,11722
2021-08-13,150.6846,151.4611,149.7702,150.5459,751115,13123
2021-08-14,150.1089,152.9324,149.1911,152.003,974969,9395
2021-08-15,152.1447,153.2579,150.8107,151.9222,1572716,12962
2021-08-16,151.4602,155.037,150.9102,154.4761,1097177,6706
2021-08-17,155.473,157.2579,154.8554,156.6358,679395,9092
2021-08-18,156.9143,161.0994,156.6137,160.7914,1152305,13656
2021-08-19,159.9475,162.7234,157.7681,160.536,1495024,18779
2021-08-20,160.7309,164.3031,157.3843,160.952,1171562,9761
2021-08-21,160.3286,163.0368,156.6174,159.3084,868238,5390
2021-08-22,157.6634,159.2244,157.6186,159.1791,380411,6261
2021-08-23,159.4662,162.7329,158.0892,161.3397,998855,10030
2021-08-24,160.2371,165.5479,159.2876,164.5727,191045,4695
2021-08-25,165.0939,165.1312,162.9525,162.9894,580772,5933
2021-08-26,162.9249,167.4558,161.9814,166.4916,856743,10676
2021-08-27,166.4183,175.1464,162.8071,171.4266,575483,4173
2021-08-28,170.8449,174.2196,170.3012,173.6669,769571,8328
2021-08-29,174.3634,181.8093,172.86,180.2551,583124,5613
2021-08-30,179.5257,181.2432,177.1593,178.8705,1169279,10403
2021-08-31,178.2544,178.6194,175.6811,176.0416,1229874,7917
2021-09-01,176.8623,177.5965,170.94,171.6525,1211708,16687
2021-09-02,171.9901,178.1075,170.7207,176.8026,1054897,11195
2021-09-03,175.9011,179.9292,175.5382,179.5586,1439632,13095
2021-09-04,179.3458,181.5412,178.0009,180.1899,1088590,8541
2021-09-05,179.2965,182.9323,178.1617,181.7819,1058391,10886
2021-09-06,182.7398,183.7851,178.1235,179.1483,794527,5897
2021-09-07,178.7488,187.1812,178.5466,186.9696,891789,5444
2021-09-08,186.6839,189.2111,185.501,188.0197,792481,12319
2021-09-09,189.2523,189.6768,188.545,188.9689,1267433,11496
2021-09-10,188.6029,193.8491,186.5309,191.7425,1431849,11932
2021-09-11,192.9263,195.7493,190.9354,193.7499,1179755,9718
2021-09-12,193.8199,197.8584,190.9122,194.934,767009,11537
2021-09-13,194.8729,195.3467,192.4944,192.9635,916158,12293
2021-09-14,193.1872,197.0194,190.9732,194.7871,767790,11956
2021-09-15,196.3743,201.5868,195.6425,200.8384,934842,5894
2021-09-16,199.7942,206.5752,198.5802,205.3275,961080,11720
2021-09-17,205.6434,212.9261,203.3905,210.6187,736811,12281
2021-09-18,212.3629,212.879,208.7009,209.2095,1004362,12162
2021-09-19,209.0935,209.9053,205.4531,206.2539,989583,10623
2021-09-20,206.2583,207.5348,204.7125,205.9873,1495964,13242
2021-09-21,204.423,211.6577,199.0451,206.2323,1118070,10400
2021-09-22,206.4834,209.8023,206.3587,209.6757,1340907,11876
2021-09-23,210.7138,211.1713,203.7828,204.2262,1161695,9853
2021-09-24,204.3122,208.9722,204.286,208.9454,1147197,10198
2021-09-25,208.4932,210.1483,206.6459,208.2995,919968,9107
2021-09-26,207.5579,210.7602,203.5393,206.7287,956742,8815
2021-09-27,206.5474,207.5626,202.2157,203.2145,1002044,10624
2021-09-28,202.8661,203.4308,197.0801,197.6302,856303,7588
2021-09-29,197.1572,200.6062,196.4484,199.8876,1707647,12106
2021-09-30,199.8245,200.6154,198.9549,199.7455,1081148,12973
2021-10-01,197.3616,198.3402,194.215,195.1829,1341322,8575
2021-10-02,195.7403,196.2172,190.172,190.6365,687975,6468
2021-10-03,190.7419,191.9365,187.9144,189.0987,1153067,5056
2021-10-04,188.0341,194.2174,187.552,193.7208,842869,10810
2021-10-05,193.7649,194.8468,191.2225,192.2961,1566290,11867
2021-10-06,190.5618,195.1199,182.4061,186.8761,1255054,11264
2021-10-07,185.5928,186.5577,184.4838,185.448,1566537,13672
2021-10-08,185.4559,188.3692,181.0111,183.9,1408054,10818
2021-10-09,182.4628,184.6148,172.7556,174.8175,1433048,11470
2021-10-10,174.7491,177.9678,170.7126,173.9159,1274886,10194
2021-10-11,173.9378,176.6219,169.7955,172.4567,1052781,14656
2021-10-12,172.4071,175.5703,170.5532,173.7024,1065665,10747
2021-10-13,173.9055,180.2195,172.1048,178.3725,754639,11622
2021-10-14,177.5808,182.7378,175.8092,180.9328,914420,11091
2021-10-15,180.8786,181.7714,178.2401,179.1242,1088727,6452
2021-10-16,179.9566,180.1944,174.4422,174.6731,848486,6525
2021-10-17,172.9073,181.7404,172.7322,181.5565,825867,7196
2021-10-18,181.8869,185.6942,176.8862,180.668,546775,10052
2021-10-19,179.9642,180.3299,179.2392,179.6042,867575,9709
2021-10-20,180.148,181.0643,177.4832,178.3905,878452,6424
2021-10-21,179.4668,182.2075,175.1436,177.8598,684515,8675
2021-10-22,177.155,177.9054,175.4603,176.2067,595238,6027
2021-10-23,175.0548,177.852,170.4033,173.1704,814509,10536
2021-10-24,172.7681,172.8448,170.1566,170.2322,477272,8375
2021-10-25,169.8838,171.5927,167.2008,168.8998,663668,10574
2021-10-26,168.6156,168.6491,165.9402,165.9732,968593,12283
2021-10-27,165.3404,167.0538,160.8631,162.5475,826722,10934
2021-10-28,162.221,163.3263,160.5105,161.6116,662389,9821
2021-10-29,161.9939,163.0397,158.5473,159.5775,502672,8519
2021-10-30,159.3243,164.2851,157.8247,162.7533,1067886,14236
2021-10-31,162.2212,162.2655,153.3433,153.3852,990914,6790
2021-11-01,152.9551,158.4042,149.8406,155.2431,1018950,9596
2021-11-02,155.5569,158.6926,154.4433,157.5646,1076474,9734
2021-11-03,158.1005,158.5865,149.6018,150.0631,755573,9331
2021-11-04,149.6155,152.7543,144.688,147.7885,848288,9306
2021-11-05,147.9535,150.5311,142.9134,145.4474,839549,7013
2021-11-06,146.1706,147.1149,139.3519,140.258,289178,10530
2021-11-07,139.7134,139.933,136.6971,136.9123,1054333,8937
2021-11-08,136.4964,137.0484,132.2181,132.7549,795105,6110
2021-11-09,133.1434,136.6967,132.4579,135.9964,1246706,11882
2021-11-10,136.5674,139.0431,134.7135,137.1808,732462,6733
2021-11-11,137.8275,139.9386,137.1559,139.26,1326979,9876
2021-11-12,139.1728,141.0722,137.9942,139.8875,967175,9065
2021-11-13,140.5003,141.4393,134.5861,135.4917,984381,7805
2021-11-14,135.6275,136.4533,132.0019,132.8105,1091110,6556
2021-11-15,131.3374,134.6144,129.5385,132.7955,675937,10890
2021-11-16,132.1976,133.6951,126.8838,128.3376,1109840,8860
2021-11-17,128.0278,131.173,125.7474,128.8774,331372,7110
2021-11-18,128.521,129.4154,126.1247,127.0086,1354840,11229
2021-11-19,127.3262,129.0539,123.1318,124.8256,1068648,11447
2021-11-20,123.6169,126.2973,122.6757,125.343,739922,8899
2021-11-21,126.281,126.9061,124.5839,125.2036,853131,11564
2021-11-22,125.9972,126.361,122.7177,123.0731,654347,5605
2021-11-23,123.4805,126.1593,122.0128,124.6774,1562566,14499
2021-11-24,124.3158,125.7534,119.3765,120.7731,1260837,12139
2021-11-25,121.007,121.4446,120.616,121.0534,1385682,14518
2021-11-26,121.5653,122.1902,120.6589,121.2823,864370,10834
2021-11-27,121.9214,123.3778,117.9131,119.3386,1092713,8773
2021-11-28,119.3184,121.2212,117.0409,118.9377,1128976,9489
2021-11-29,118.9385,119.4088,114.3511,114.805,717135,7407
2021-11-30,115.2968,117.7387,113.3628,115.7964,760741,10957
2021-12-01,115.105,116.2086,113.1451,114.2404,605095,4858
2021-12-02,114.1181,114.5511,111.5151,111.9398,1209206,11577
2021-12-03,111.9009,114.5491,110.5726,113.2054,1320633,10424
2021-12-04,113.1047,114.1371,109.5172,110.5261,879448,10085
2021-12-05,110.03,110.5666,105.8423,106.3611,1324041,12613
2021-12-06,106.9887,108.2129,100.8769,102.0446,594014,9497
2021-12-07,101.7635,102.4962,101.5925,102.3243,1283828,12420
2021-12-08,102.7041,103.359,98.123,98.7526,1069397,9740
2021-12-09,99.1309,102.3626,98.0998,101.3088,1584652,9281
2021-12-10,101.4963,102.0894,95.6061,96.168,972845,9749
2021-12-11,96.0569,99.9355,94.7187,98.5623,1253857,13014
2021-12-12,98.5232,98.8192,97.805,98.0998,703150,9236
2021-12-13,98.4213,99.4746,96.0085,97.0471,1518400,10799
2021-12-14,97.4314,97.9874,94.6059,95.1489,1256837,8825
2021-12-15,95.1556,95.7231,94.5249,95.092,917506,11205
2021-12-16,94.7357,94.9456,94.01,94.2188,649833,11890
2021-12-17,94.6105,95.7071,94.4123,95.5071,707471,8525
2021-12-18,95.4172,96.5556,93.8118,94.9446,1310374,13389
2021-12-19,94.432,95.0465,93.8525,94.4668,1061170,11397
2021-12-20,94.463,94.6123,92.8942,93.0413,927594,12220
2021-12-21,93.6508,93.8531,92.019,92.2181,1283352,14686
2021-12-22,91.7146,92.3166,91.4819,92.083,903009,10493
2021-12-23,91.6967,91.759,88.2282,88.2881,397453,9871
2021-12-24,88.3127,88.5862,85.0357,85.2999,1346370,6056
2021-12-25,85.2547,86.3372,84.868,85.9473,1517951,10815
2021-12-26,86.1004,87.1866,84.5643,85.6447,803702,7552
2021-12-27,85.8269,87.1528,83.4518,84.7613,843688,9991
2021-12-28,84.4735,86.9352,81.7846,84.2396,1161155,8365
2021-12-29,83.0466,84.9652,82.3706,84.2792,1048671,9792
2021-12-30,84.5478,85.9143,81.5348,82.8743,589124,7876
2021-12-31,82.7792,82.985,80.9244,81.1261,1196067,11071
2022-01-01,81.4114,83.1658,79.2245,80.9693,908528,7660
2022-01-02,80.6445,81.8396,77.8154,78.986,916265,8450
2022-01-03,79.2697,79.3947,79.0638,79.1887,809856,12379
2022-01-04,79.2028,79.7194,75.6872,76.1841,514880,8534
2022-01-05,76.4975,78.0627,75.7611,77.3184,1213106,13277
2022-01-06,77.4156,77.8367,77.2365,77.657,831381,12098
2022-01-07,77.2544,78.2076,76.7403,77.6907,764656,6923
2022-01-08,77.5031,78.8818,77.439,78.8166,1080145,12303
2022-01-09,78.7414,81.1552,78.5853,80.9946,1155681,13323
2022-01-10,80.8046,83.0609,80.0024,82.2443,567069,9167
2022-01-11,82.4817,82.5878,78.992,79.0938,1424970,11156
2022-01-12,79.0784,79.5595,76.459,76.9269,1182535,11731
2022-01-13,76.9582,76.9874,75.7597,75.7884,1718296,15959
2022-01-14,75.8308,76.5945,74.848,75.6096,1159012,10847
2022-01-15,75.579,78.5549,73.1828,76.1409,1064698,9346
2022-01-16,76.1483,77.0536,74.0449,74.9359,992999,7872
2022-01-17,75.0449,75.7637,74.3165,75.0352,765102,8893
2022-01-18,75.2984,75.6891,73.4678,73.851,1155566,10781
2022-01-19,74.4434,74.6557,72.6947,72.9025,1043667,8046
2022-01-20,72.9382,73.7434,70.1465,70.9295,927457,9165
2022-01-21,70.7398,70.9485,69.4527,69.6582,552857,10326
2022-01-22,69.9096,70.7975,67.0297,67.8919,1203979,12363
2022-01-23,67.5543,67.7229,66.4879,66.6542,647004,7729
2022-01-24,66.9197,67.8977,66.9095,67.8874,712705,9854
2022-01-25,67.0998,67.6249,66.2042,66.7264,992827,12369
2022-01-26,65.6665,70.0499,65.4833,69.8549,1092945,7083
2022-01-27,70.8173,71.0337,70.2735,70.4889,1224180,9819
2022-01-28,70.4289,70.9484,70.2419,70.7605,890488,9223
2022-01-29,70.7074,71.6011,68.8747,69.7564,1147176,6837
2022-01-30,70.0142,71.0428,69.6592,70.6844,993033,7174
2022-01-31,70.5915,71.7181,68.9553,70.0736,781830,10213
2022-02-01,69.9267,70.8647,69.3977,70.3326,432918,8483
2022-02-02,70.4407,73.7348,70.2662,73.5526,1400143,10251
2022-02-03,73.4498,73.7015,73.3335,73.585,947981,8048
2022-02-04,73.562,75.3738,73.3845,75.1924,1025422,11723
2022-02-05,74.7974,75.4473,73.8452,74.4924,648716,9419
2022-02-06,73.7805,74.7272,73.7119,74.6578,862549,7795
2022-02-07,74.4138,77.7154,73.8137,77.0938,1029462,11518
2022-02-08,77.5434,77.9551,76.1377,76.5441,347244,5677
2022-02-09,76.7276,81.1812,74.7136,79.1048,1767512,14899
2022-02-10,79.5722,82.2035,77.7073,80.3211,1261968,13207
2022-02-11,80.2642,80.6461,79.5234,79.9036,752819,7390
2022-02-12,79.8733,82.4258,78.5277,81.0602,1064027,10247
2022-02-13,80.8486,85.2359,78.361,82.6916,1408769,9554
2022-02-14,82.4403,84.7527,81.6039,83.9015,599142,8860
2022-02-15,84.3075,85.1454,81.3949,82.2119,1415581,10373
2022-02-16,82.4719,82.863,81.2972,81.6845,770845,12073
2022-02-17,81.9443,82.6179,81.128,81.8005,635352,7037
2022-02-18,81.3652,82.1653,81.3572,82.1572,494068,5230
2022-02-19,82.4053,83.7475,82.0823,83.4206,698025,6435
2022-02-20,83.6895,84.9259,82.9126,84.1448,852906,6957
2022-02-21,83.7983,84.2326,82.5079,82.9377,1398922,13648
2022-02-22,82.4102,84.1211,82.236,83.9436,1319587,10846
2022-02-23,84.4862,86.6862,83.0806,85.2676,1098328,11666
2022-02-24,85.4583,86.9921,85.03,86.5582,872508,9839
2022-02-25,86.4962,89.5357,85.5477,88.5645,349076,9814
2022-02-26,88.3609,90.8022,87.8808,90.3114,1006556,12492
2022-02-27,89.6792,92.1377,89.1526,91.5998,943225,9881
2022-02-28,92.4004,93.3614,91.2229,92.1817,781709,6239
2022-03-01,92.382,92.6039,90.2976,90.5151,1377868,13469
2022-03-02,90.663,93.0982,89.4034,91.8225,946138,11850
2022-03-03,92.0535,93.1442,91.7601,92.8482,691314,8209
2022-03-04,92.5438,94.2165,92.3257,93.995,719706,10837
2022-03-05,94.6777,96.1251,91.445,92.8647,977158,7868
2022-03-06,92.1812,93.4476,90.7751,92.0396,1423970,12351
2022-03-07,91.0178,95.5085,89.9274,94.3779,1268071,11913
2022-03-08,94.6445,96.6886,93.0963,95.1324,934423,9810
2022-03-09,96.2702,99.0559,94.2492,97.0191,1205929,10800
2022-03-10,96.7002,97.9737,96.6529,97.9258,1216257,17307
2022-03-11,97.5105,99.2738,97.0973,98.8549,868015,5748
2022-03-12,99.2171,102.5797,97.9528,101.2891,1316195,12556
2022-03-13,101.2174,102.9732,99.5996,101.3532,1223735,11136
2022-03-14,101.3921,102.9846,100.8732,102.4602,369763,10933
2022-03-15,102.6642,102.7237,102.5683,102.6277,780241,8529
2022-03-16,103.7962,105.0775,101.5786,102.8483,698407,7611
2022-03-17,102.8558,104.5697,101.5843,103.2929,1382741,13375
2022-03-18,103.6625,107.1889,101.1805,104.6824,1658220,11917
2022-03-19,104.883,105.4065,104.3162,104.8394,500438,7161
2022-03-20,105.2735,109.2982,104.1459,108.14,381718,6864
2022-03-21,108.039,108.8267,106.7415,107.5254,1110958,11238
2022-03-22,106.8714,109.4534,105.6728,108.2395,1214162,11109
2022-03-23,108.0101,108.8127,107.6804,108.4816,1314766,10903
2022-03-24,108.8849,112.5614,108.6619,112.3313,1016124,13295
2022-03-25,112.4937,115.1902,111.1675,113.8481,934201,10890
2022-03-26,113.9624,117.2002,113.8475,117.0822,1020163,12175
2022-03-27,117.9474,119.1193,114.0086,115.1528,1042449,10381
2022-03-28,115.7034,119.5833,113.0136,116.8665,1000244,11011
2022-03-29,116.4495,122.1049,114.3293,119.9214,788690,6159
2022-03-30,119.8524,121.731,119.4378,121.3114,1275266,9132
2022-03-31,121.3527,126.1723,120.1042,124.8875,1154339,11268
2022-04-01,125.1374,125.3897,124.7152,124.9672,691398,8549
2022-04-02,125.0178,130.0785,124.417,129.4563,1767182,13756
2022-04-03,129.3694,136.9455,128.6975,136.238,1509030,11366
2022-04-04,136.7944,138.683,134.8024,136.6895,877065,8870
2022-04-05,137.1605,138.0982,135.9886,136.9246,918229,9562
2022-04-06,136.9916,142.613,136.3943,141.9939,1253899,12054
2022-04-07,140.8706,147.6675,140.7998,147.5933,1146120,12188
2022-04-08,147.107,148.4464,146.2624,147.5991,1164385,12889
2022-04-09,148.2691,148.4522,147.6939,147.8765,964751,9400
2022-04-10,148.1172,151.9078,144.7463,148.5275,748065,9776
2022-04-11,147.882,147.898,146.161,146.1768,1043851,16055
2022-04-12,145.3508,145.7476,144.6278,145.0238,378528,6708
2022-04-13,145.6,147.0176,142.2252,143.6236,849009,8943
2022-04-14,142.8135,143.3081,142.3709,142.8653,621754,7279
2022-04-15,143.258,146.6969,140.6773,144.101,614499,4366
2022-04-16,144.1123,146.3977,143.7972,146.0783,866728,8932
2022-04-17,146.8382,154.7458,143.9674,151.7785,891155,9883
2022-04-18,153.0922,154.065,149.2589,150.2134,992202,11073
2022-04-19,148.8265,155.0766,148.1885,154.4147,1311788,10885
2022-04-20,155.1294,155.6425,154.612,155.1251,851183,9554
2022-04-21,156.9724,158.271,155.0217,156.3148,1351805,10747
2022-04-22,156.3635,159.8744,156.196,159.7033,681575,8057
